Site,Year,ID,AFL,lon,lat,x,y,alt,july mean,july range,july rain,july max,genetics,short grass area,short grass stddist,short grass disp,woodland area,woodland stddist,woodland disp,urban area,urban stddist,urban disp,other grass area,other grass stddist,other grass disp,arable area,arable stddist,arable disp,other area,other stddist,other disp,roost_size
Palehouse common,2006,X0637,51.2,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
Palehouse common,2006,X0638,50.7,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
Palehouse common,2006,X0639,54.3,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
Palehouse common,2006,X0640,53,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
Palehouse common,2006,X0641,53.9,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
Palehouse common,2006,X0642,54,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
Palehouse common,2006,X0643,52.5,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
Palehouse common,2006,X0644,52.8,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
Palehouse common,2006,X0645,55.5,0.130903048,50.94825605,549669,118758,41,17,9.6,47,21.8,1,243153360.7,8782,342,79874352.24,8440,2506,20002961.46,9662,1545,23190721.03,8797,4172,128109420.1,8446,2700,6270410.12,8566,6630,5
"Plumpton, Hazeldene",1990,M1651,53.4,-0.06022823,50.90556477,536371,113641,63,16.8,9.8,47,21.7,1,236884411.7,8662,529,41742336.91,7973,3393,56039926.55,8391,4351,25138596.89,8689,1410,125870684.1,8818,1260,2691322.18,9324,3447,10
"Plumpton, Hazeldene",1995,M1717,52.9,-0.06022823,50.90556477,536371,113641,63,16.8,9.8,47,21.7,1,236884411.7,8662,529,41742336.91,7973,3393,56039926.55,8391,4351,25138596.89,8689,1410,125870684.1,8818,1260,2691322.18,9324,3447,10
"Plumpton, Hazeldene",2011,X3192,54.2,-0.06022823,50.90556477,536371,113641,63,16.8,9.8,47,21.7,1,236884411.7,8662,529,41742336.91,7973,3393,56039926.55,8391,4351,25138596.89,8689,1410,125870684.1,8818,1260,2691322.18,9324,3447,10
"Plumpton, Hazeldene",2011,X3196,54.5,-0.06022823,50.90556477,536371,113641,63,16.8,9.8,47,21.7,1,236884411.7,8662,529,41742336.91,7973,3393,56039926.55,8391,4351,25138596.89,8689,1410,125870684.1,8818,1260,2691322.18,9324,3447,10
Potton,2010,X2591,53.2,-0.213201697,52.12521524,522305,248985,41,16.8,9.3,48,21.5,1,52883125.87,9002,948,22450927.18,8757,1504,26006321.42,8837,2430,9827215.28,8664,2985,389719205.4,8931,527,4691476.05,7595,4750,13
Potton,2010,X2592,53.3,-0.213201697,52.12521524,522305,248985,41,16.8,9.3,48,21.5,1,52883125.87,9002,948,22450927.18,8757,1504,26006321.42,8837,2430,9827215.28,8664,2985,389719205.4,8931,527,4691476.05,7595,4750,13
Potton,2010,X2593,52.1,-0.213201697,52.12521524,522305,248985,41,16.8,9.3,48,21.5,1,52883125.87,9002,948,22450927.18,8757,1504,26006321.42,8837,2430,9827215.28,8664,2985,389719205.4,8931,527,4691476.05,7595,4750,13
Potton,2010,X2594,52.6,-0.213201697,52.12521524,522305,248985,41,16.8,9.3,48,21.5,1,52883125.87,9002,948,22450927.18,8757,1504,26006321.42,8837,2430,9827215.28,8664,2985,389719205.4,8931,527,4691476.05,7595,4750,13
Potton,2010,X1866,52.45,-0.213201697,52.12521524,522305,248985,41,16.8,9.3,48,21.5,1,52883125.87,9002,948,22450927.18,8757,1504,26006321.42,8837,2430,9827215.28,8664,2985,389719205.4,8931,527,4691476.05,7595,4750,13
Potton,2011,X2543,52,-0.213201697,52.12521524,522305,248985,41,16.8,9.3,48,21.5,1,52883125.87,9002,948,22450927.18,8757,1504,26006321.42,8837,2430,9827215.28,8664,2985,389719205.4,8931,527,4691476.05,7595,4750,13
Potton,2011,X2545,54.2,-0.213201697,52.12521524,522305,248985,41,16.8,9.3,48,21.5,1,52883125.87,9002,948,22450927.18,8757,1504,26006321.42,8837,2430,9827215.28,8664,2985,389719205.4,8931,527,4691476.05,7595,4750,13
Potton,2011,X2546,50.5,-0.213201697,52.12521524,522305,248985,41,16.8,9.3,48,21.5,1,52883125.87,9002,948,22450927.18,8757,1504,26006321.42,8837,2430,9827215.28,8664,2985,389719205.4,8931,527,4691476.05,7595,4750,13
Reigate,2011,X2536,51.2,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,X2547,53.3,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2072,51.1,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2074,53.9,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2075,51.5,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2077,49.9,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2078,52.1,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2082,53.6,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2083,53,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2084,51.5,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2085,52,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2086,52.4,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
Reigate,2011,B2087,53.2,-0.186698516,51.20139117,526670,146306,56,16.9,10.1,47,22,1,204243206.3,8693,241,100277874.9,9565,1236,80727697.12,8741,773,11691316.06,9384,1262,100293998.8,8573,1229,3120722.91,9216,1575,40
"Selmeston, Tilton Cottage",1987,E8610,51.75,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1987,E8611,53.2,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1987,E8612,55,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1987,E8613,55.2,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1987,E8614,52.7,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1987,E8615,54.3,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1988,E8630,53.4,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1988,E8631,54.85,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1988,E8632,54,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1988,E8634,54,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1988,E8635,52.1,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1991,E8633,53.35,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1991,M1675,54.2,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1993,M1686,50.5,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1993,M1690,55.8,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1997,M1691,51.4,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
"Selmeston, Tilton Cottage",1997,M5505,52.5,0.12170239,50.83870997,549373,106561,52,16.9,9.6,47,21.7,1,210461670.7,8599,1466,36249597.76,8371,3193,37397279.81,8960,3081,18031732.46,9365,2712,136341485.6,7670,2003,5440680.53,7706,4272,
Swainswick,2011,X1851,50,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X1899,52.9,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X1900,51.1,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2601,54.1,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2602,50.5,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2603,51.4,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2604,55,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2606,54.7,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2607,51.8,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2609,54.7,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2610,52.3,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2611,55.5,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2612,55.1,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2613,51.5,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2615,52,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2621,53.4,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2622,49.6,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2623,52.2,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2624,52.6,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Swainswick,2011,X2625,52.9,-2.348541819,51.41375029,375764,168416,103,16.2,8.9,54,20.7,3,181338120.9,8637,289,39822296.89,8214,1501,53303729.42,8119,3114,34198251.04,8521,797,190659452.1,9422,491,2057490.64,9302,1745,100
Walditch,2010,X2572,52.7,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2573,52.2,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2574,52.8,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2575,51.1,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2576,53.5,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2577,54.6,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2578,51.1,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2579,51.2,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2580,53.3,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2581,51.9,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2582,53.5,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2583,51.1,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2584,52.4,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2585,52.6,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2586,55,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2587,51.4,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2588,53.3,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2010,X2589,52.9,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2011,X2537,53.4,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2011,X2538,51.4,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2011,X2540,49.8,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2011,X2541,52.2,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
Walditch,2011,X2542,51.6,-2.736336832,50.72979515,348037,92564,62,16.6,8.2,54,20.7,3,148978581.1,7913,3805,22276152.72,7641,4444,8174422.42,5897,2461,37073886.99,7965,4264,118518182,7851,3257,3876779.67,7785,2417,40
West Chiltington,2004,M6080,53.7,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2004,M6081,53.1,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2004,M6082,51,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2004,M6083,52.05,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2004,M6084,52.3,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,M6093,53.1,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,M6094,51.8,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,M6095,51.9,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,M6096,52.7,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,M6097,53.3,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,M6098,55,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,M6099,54.9,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,M6100,54,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,X0601,53.8,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
West Chiltington,2005,X0602,51.8,-0.444828142,50.95432325,509220,118422,60,16.9,9.8,47,21.8,1,214165573.4,8609,1254,75054060.4,9086,2671,16643179.55,8479,1731,23044909.36,7563,3425,167575324.8,9104,226,4722535.73,7139,3898,15
